district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
sialkot,1998,wheat,19.01,13.69,13.13,16.04,37.37,45.12,34.47,38.01,15.24,2.12,3.03,17.25,1.828975,17.45242,7.20303,924.2914979757085
sialkot,1998,rice,36.45,36.12,33.93,32.85,24.03,43.84,50.67,36.38,28.69,72.33,99.45,14.89,1.828975,17.45242,7.20303,552.2267206477733
sialkot,1999,maize,22.58,30.72,35.0,36.74,28.13,10.12,16.03,23.79,14.19,0.33,8.26,34.47,1.828975,17.45242,7.20303,653.8461538461538
sialkot,1999,wheat,21.33,16.83,12.84,17.31,15.09,16.61,52.21,45.82,0.0,0.03,51.92,2.71,1.828975,17.45242,7.20303,1073.2793522267207
sialkot,1999,rice,36.74,36.72,34.95,32.58,23.79,35.35,40.13,37.49,34.47,48.01,56.55,52.84,1.828975,17.45242,7.20303,568.825910931174
sialkot,2000,maize,20.43,30.87,36.53,36.26,31.77,12.96,18.61,28.94,5.35,2.55,26.64,40.81,1.828975,17.45242,7.20303,629.9595141700404
sialkot,2000,wheat,21.3,16.82,13.84,13.76,22.34,15.55,42.68,49.87,11.74,0.0,62.06,29.76,1.828975,17.45242,7.20303,931.1740890688259
sialkot,2000,rice,36.26,35.24,32.78,30.2,28.94,44.09,52.72,45.81,40.81,73.44,166.93,59.07,1.828975,17.45242,7.20303,608.0971659919028
sialkot,2001,maize,22.74,27.93,34.88,34.33,22.49,29.22,25.21,44.06,20.6,22.23,57.63,121.71,1.828975,17.45242,7.20303,925.5060728744938
sialkot,2001,wheat,20.63,16.16,13.13,17.45,21.3,27.86,30.96,23.06,4.59,8.45,2.14,7.44,1.828975,17.45242,7.20303,947.3684210526314
sialkot,2001,rice,34.33,31.8,31.44,30.03,44.06,66.21,62.25,43.18,121.71,318.39,35.6,44.19,1.828975,17.45242,7.20303,591.9028340080971
sialkot,2002,maize,23.22,29.89,36.38,36.84,31.15,20.43,13.1,25.33,18.11,21.65,10.54,53.9,1.828975,17.45242,7.20303,596.7611336032388
sialkot,2002,wheat,20.98,16.33,14.35,16.26,20.96,28.82,34.36,32.24,5.02,5.61,7.4,15.12,1.828975,17.45242,7.20303,958.7044534412955
sialkot,2002,rice,36.84,37.58,33.15,28.42,25.33,27.0,52.27,54.76,53.9,55.18,200.87,71.05,1.828975,17.45242,7.20303,644.5344129554655
sialkot,2003,maize,19.91,27.98,33.05,37.56,51.51,35.89,15.87,24.59,47.26,17.26,13.42,56.89,1.828975,17.45242,7.20303,587.0445344129554
sialkot,2003,wheat,21.07,16.19,13.69,15.79,27.47,35.78,34.48,53.0,7.98,7.51,11.06,140.89,1.828975,17.45242,7.20303,968.825910931174
sialkot,2003,rice,37.56,32.62,30.45,29.21,24.59,61.46,69.7,62.26,56.89,244.58,248.83,122.17,1.828975,17.45242,7.20303,722.6720647773279
sialkot,2004,maize,25.3,30.54,34.43,35.9,24.5,22.64,21.29,31.96,0.69,43.13,7.73,65.46,1.828975,17.45242,7.20303,829.9595141700404
sialkot,2004,wheat,18.11,15.34,13.09,16.79,38.61,49.21,58.36,43.89,9.54,53.75,39.26,13.14,1.828975,17.45242,7.20303,1046.153846153846
sialkot,2004,rice,35.9,34.78,30.95,30.79,31.96,45.96,65.23,45.09,65.46,185.8,182.65,8.77,1.828975,17.45242,7.20303,670.0404858299595
sialkot,2005,maize,20.61,25.67,31.69,37.69,60.2,38.51,25.8,21.19,88.78,19.43,12.52,42.61,1.828975,17.45242,7.20303,1265.1821862348177
sialkot,2005,wheat,20.97,16.46,12.19,13.66,28.3,36.94,50.92,64.93,1.61,21.11,50.63,61.52,1.828975,17.45242,7.20303,1110.1214574898784
sialkot,2005,rice,37.69,32.68,33.0,30.94,21.19,60.29,53.47,51.32,42.61,191.27,102.97,53.5,1.828975,17.45242,7.20303,345.34412955465586
sialkot,2006,maize,21.19,29.0,36.05,35.0,44.32,20.06,21.69,32.06,33.14,6.2,30.01,93.7,1.828975,17.45242,7.20303,1229.14979757085
sialkot,2006,wheat,19.79,15.08,12.9,20.25,21.96,18.45,47.8,38.27,2.02,0.0,38.26,14.46,1.828975,17.45242,7.20303,1030.7692307692307
sialkot,2006,rice,35.0,32.43,29.38,27.45,32.06,64.16,77.19,69.14,93.7,349.08,219.68,116.46,1.828975,17.45242,7.20303,1743.7246963562752
sialkot,2007,maize,18.68,28.46,33.65,36.05,61.98,41.58,27.12,35.49,150.95,2.16,25.65,127.17,1.828975,17.45242,7.20303,1913.7651821862346
sialkot,2007,wheat,19.11,13.71,12.91,14.97,54.24,56.17,44.16,64.29,16.79,46.24,0.39,114.86,1.828975,17.45242,7.20303,1014.9797570850202
sialkot,2007,rice,36.05,33.35,30.84,29.49,35.49,57.58,70.63,58.76,127.17,212.99,222.62,40.13,1.828975,17.45242,7.20303,1799.9999999999998
sialkot,2008,maize,25.03,26.51,33.65,34.44,23.58,40.67,25.76,49.63,4.03,64.75,21.43,163.35,1.828975,17.45242,7.20303,2418.2186234817814
sialkot,2008,wheat,20.82,14.32,11.64,14.55,25.73,36.28,44.38,43.83,9.96,2.35,46.35,13.82,1.828975,17.45242,7.20303,1041.7004048582994
sialkot,2008,rice,34.44,32.32,29.25,28.14,49.63,64.5,76.33,61.47,163.35,314.22,202.88,65.89,1.828975,17.45242,7.20303,724.2914979757085
sialkot,2009,maize,21.86,27.09,34.0,36.27,41.62,35.79,20.74,20.51,30.33,31.08,22.98,21.64,1.828975,17.45242,7.20303,3238.8663967611333
sialkot,2009,wheat,19.96,16.38,14.47,16.69,37.07,45.78,52.99,48.89,4.91,26.25,44.36,33.09,1.828975,17.45242,7.20303,878.5425101214574
sialkot,2009,rice,36.27,35.11,32.94,30.4,20.51,44.93,57.6,49.88,21.64,148.55,100.4,49.17,1.828975,17.45242,7.20303,837.6518218623481
sialkot,2010,maize,24.87,31.35,34.2,35.55,35.0,20.48,23.26,28.27,8.26,10.68,50.93,35.17,1.828975,17.45242,7.20303,2999.9999999999995
sialkot,2010,wheat,19.57,15.8,14.53,16.33,30.57,27.4,26.22,47.57,12.85,1.22,11.04,46.33,1.828975,17.45242,7.20303,1068.825910931174
sialkot,2010,rice,35.55,33.19,29.4,27.22,28.27,57.13,78.61,72.4,35.17,421.28,277.15,78.13,1.828975,17.45242,7.20303,819.4331983805668
sialkot,2011,maize,21.83,26.56,35.58,34.84,42.0,36.04,21.08,42.25,13.64,42.23,19.37,111.55,1.828975,17.45242,7.20303,2987.8542510121456
sialkot,2011,wheat,19.75,13.5,12.29,14.7,42.34,43.56,43.6,56.5,10.75,22.76,3.56,48.26,1.828975,17.45242,7.20303,1174.0890688259108
sialkot,2011,rice,34.84,32.8,30.19,28.54,42.25,58.25,73.25,68.52,111.55,163.47,257.28,53.36,1.828975,17.45242,7.20303,776.5182186234817
sialkot,2012,maize,20.53,26.97,33.09,37.53,33.2,40.33,21.63,17.59,9.69,62.72,9.18,9.05,1.828975,17.45242,7.20303,3036.4372469635623
sialkot,2012,wheat,20.86,15.34,11.82,13.15,41.21,24.95,47.69,51.24,2.87,2.06,52.16,25.94,1.828975,17.45242,7.20303,1210.5263157894735
sialkot,2012,rice,37.53,35.0,31.94,29.18,17.59,49.22,63.03,60.59,9.05,195.6,145.46,80.41,1.828975,17.45242,7.20303,813.7651821862347
sialkot,2013,maize,21.44,27.06,34.43,35.96,49.84,38.47,18.47,34.99,25.66,20.88,10.06,79.43,1.828975,17.45242,7.20303,1348.1781376518218
sialkot,2013,wheat,19.95,15.2,11.9,15.18,27.76,40.06,46.61,60.18,2.51,34.96,18.55,102.84,1.828975,17.45242,7.20303,1218.6234817813763
sialkot,2013,rice,35.96,33.81,29.61,28.66,34.99,55.41,75.73,63.62,79.43,227.71,229.11,57.2,1.828975,17.45242,7.20303,705.6680161943319
sialkot,2014,maize,19.8,25.78,32.28,37.73,48.31,40.78,30.52,23.04,74.54,35.51,36.56,78.29,1.828975,17.45242,7.20303,3392.712550607287
sialkot,2014,wheat,18.89,15.06,13.51,14.88,38.44,30.91,38.9,45.4,11.55,4.31,20.42,8.95,1.828975,17.45242,7.20303,693.1174089068826
sialkot,2014,rice,37.73,34.29,33.0,27.4,23.04,50.31,52.71,74.67,78.29,122.9,95.3,323.16,1.828975,17.45242,7.20303,718.6234817813764
sialkot,2015,maize,19.08,25.22,32.33,35.22,62.3,58.31,33.07,29.51,192.71,87.35,20.25,40.0,1.828975,17.45242,7.20303,3007.2874493927125
sialkot,2015,wheat,19.29,14.12,13.17,16.6,42.84,36.0,42.41,52.95,7.43,0.02,17.59,59.02,1.828975,17.45242,7.20303,991.4979757085019
sialkot,2015,rice,35.22,33.25,32.16,30.07,29.51,56.64,60.34,47.46,40.0,214.17,114.95,71.92,1.828975,17.45242,7.20303,734.0080971659919
sialkot,2016,maize,21.7,27.97,35.15,36.54,51.67,35.81,24.9,35.02,90.6,14.86,34.18,83.85,1.828975,17.45242,7.20303,2314.9392712550607
sialkot,2016,wheat,19.68,15.39,14.51,17.24,44.57,41.07,41.8,40.13,6.84,16.62,16.79,22.62,1.828975,17.45242,7.20303,1037.651821862348
sialkot,2016,rice,36.54,33.27,30.36,29.82,35.02,59.35,70.78,58.62,83.85,298.78,254.97,55.9,1.828975,17.45242,7.20303,743.31983805668
sialkot,2017,maize,20.68,28.59,34.2,34.55,48.57,35.74,26.79,41.12,31.45,70.07,30.97,150.37,1.828975,17.45242,7.20303,3570.4453441295545
sialkot,2017,wheat,21.08,17.65,12.79,16.76,24.44,22.49,56.85,53.0,0.73,0.44,114.25,33.14,1.828975,17.45242,7.20303,1104.4534412955466
sialkot,2017,rice,34.55,32.55,30.85,29.19,41.12,63.11,69.18,56.83,150.37,263.19,209.06,39.56,1.828975,17.45242,7.20303,776.1133603238866
sialkot,2018,maize,23.38,27.85,33.23,36.08,37.36,36.31,24.13,33.96,15.47,51.93,23.57,79.37,1.828975,17.45242,7.20303,3412.145748987854
sialkot,2018,wheat,19.85,15.27,13.78,17.12,30.41,38.22,36.2,40.61,5.09,28.89,7.05,44.35,1.828975,17.45242,7.20303,1029.9595141700404
sialkot,2018,rice,36.08,32.2,31.12,28.36,33.96,64.82,69.81,66.58,79.37,286.1,230.47,131.45,1.828975,17.45242,7.20303,748.9878542510121
sialkot,2019,maize,18.54,27.64,32.09,37.03,59.6,46.02,30.53,24.25,32.67,50.01,23.29,27.77,1.828975,17.45242,7.20303,3180.9716599190283
sialkot,2019,wheat,19.28,13.62,11.5,13.83,46.79,44.04,59.45,62.28,17.14,12.51,62.14,130.49,1.828975,17.45242,7.20303,922.2672064777328
sialkot,2019,rice,37.03,33.06,30.34,29.91,24.25,60.12,73.43,65.14,27.77,260.14,179.19,125.89,1.828975,17.45242,7.20303,765.991902834008
sialkot,2020,maize,17.68,23.56,29.48,32.61,75.32,66.65,50.56,49.43,232.01,52.08,54.59,107.59,1.828975,17.45242,7.20303,5153.846153846153
sialkot,2020,wheat,18.93,12.61,10.87,15.07,59.58,51.18,66.5,60.61,53.26,56.89,96.74,68.57,1.828975,17.45242,7.20303,1163.5627530364372
sialkot,2020,rice,32.61,33.23,30.43,28.29,49.43,58.43,77.67,72.07,107.59,205.33,464.37,46.4,1.828975,17.45242,7.20303,787.4493927125505
sialkot,2021,maize,22.07,25.12,32.31,35.29,50.04,43.28,32.83,36.1,43.76,36.27,37.77,63.68,1.828975,17.45242,7.20303,4040.485829959514
sialkot,2021,wheat,17.5,14.05,12.49,17.26,51.08,54.88,61.24,56.04,30.39,37.13,90.33,24.73,1.828975,17.45242,7.20303,1010.1214574898785
sialkot,2021,rice,35.29,33.19,30.7,28.34,36.1,60.61,70.32,76.74,63.68,430.5,119.16,249.78,1.828975,17.45242,7.20303,606.8825910931174
sialkot,2022,maize,22.99,30.83,34.2,35.07,52.96,27.71,27.5,33.25,12.21,3.5,43.92,110.53,1.828975,17.45242,7.20303,5048.582995951417
sialkot,2022,wheat,18.04,13.44,11.97,14.18,51.23,51.92,70.61,64.81,0.16,10.28,167.09,46.91,1.828975,17.45242,7.20303,1202.834008097166
sialkot,2022,rice,35.07,30.82,29.35,27.83,33.25,73.7,80.99,78.38,110.53,483.44,248.72,181.49,1.828975,17.45242,7.20303,816.1943319838056
sialkot,2023,maize,20.84,25.41,28.67,32.82,58.91,50.08,47.33,54.16,79.94,54.27,86.3,197.06,1.828975,17.45242,7.20303,948.4240406812913
sialkot,2023,wheat,18.07,14.65,11.47,17.26,62.67,57.51,63.67,52.2,40.79,7.85,66.79,7.99,1.828975,17.45242,7.20303,1203.6437246963562
sialkot,2023,rice,32.82,30.07,30.35,28.5,54.16,78.67,77.16,73.65,197.06,445.66,161.15,148.62,1.828975,17.45242,7.20303,761.1336032388664
sialkot,2024,maize,19.72,25.19,32.62,37.73,53.93,50.29,34.8,24.57,101.02,119.57,7.6,30.98,1.828975,17.45242,7.20303,5340.080971659919
sialkot,2024,wheat,19.09,14.31,12.37,14.2,62.45,56.21,55.54,52.87,47.67,0.95,12.32,58.01,1.828975,17.45242,7.20303,1336.0323886639676
sialkot,2024,rice,37.73,34.09,29.78,28.88,24.57,61.07,81.1,76.97,30.98,313.4,404.94,104.67,1.828975,17.45242,7.20303,713.3603238866397
narowal,1981,maize,19.1,27.79,34.73,37.85,55.79,32.44,21.23,14.77,73.42,4.4,25.67,10.6,1.690081,15.68695,7.57053,0.0
narowal,1981,wheat,19.43,13.58,12.68,15.4,54.34,63.23,58.62,57.98,14.34,34.45,93.66,45.33,1.690081,15.68695,7.57053,0.0
narowal,1981,rice,37.85,31.81,29.63,29.42,14.77,67.07,77.8,55.44,10.6,519.17,112.44,33.34,1.690081,15.68695,7.57053,0.0
narowal,1982,maize,16.37,23.88,27.15,34.39,75.71,61.87,60.52,34.79,213.07,243.99,78.74,31.97,1.690081,15.68695,7.57053,0.0
narowal,1982,wheat,18.47,14.37,12.93,12.78,39.48,34.64,48.54,60.33,37.47,1.68,32.23,122.81,1.690081,15.68695,7.57053,0.0
narowal,1982,rice,34.39,35.88,31.79,30.18,34.79,36.8,59.09,33.47,31.97,76.06,167.7,8.47,1.690081,15.68695,7.57053,0.0
narowal,1983,maize,19.36,24.06,30.4,35.21,42.84,47.88,41.07,25.76,58.08,76.71,76.39,10.67,1.690081,15.68695,7.57053,0.0
narowal,1983,wheat,19.77,13.68,11.78,14.55,34.99,51.24,46.97,46.4,44.6,28.36,23.84,19.13,1.690081,15.68695,7.57053,0.0
narowal,1983,rice,35.21,35.33,32.34,30.03,25.76,37.42,59.15,54.3,10.67,67.69,163.87,70.12,1.690081,15.68695,7.57053,0.0
narowal,1984,maize,22.62,27.78,36.2,37.7,38.58,31.58,12.5,27.92,45.2,29.04,2.61,50.48,1.690081,15.68695,7.57053,0.0
narowal,1984,wheat,19.41,14.41,12.51,13.46,20.16,28.67,28.48,33.17,0.52,1.25,1.51,54.36,1.690081,15.68695,7.57053,0.0
narowal,1984,rice,37.7,32.83,29.41,26.3,27.92,55.77,77.44,71.6,50.48,281.78,265.53,157.62,1.690081,15.68695,7.57053,0.0
narowal,1985,maize,23.39,27.61,34.15,37.02,22.84,34.74,17.6,22.97,20.0,40.44,22.43,40.75,1.690081,15.68695,7.57053,0.0
narowal,1985,wheat,17.97,12.8,12.18,16.01,39.86,42.73,53.72,29.45,6.77,18.6,5.3,6.58,1.690081,15.68695,7.57053,0.0
narowal,1985,rice,37.02,32.31,29.9,30.03,22.97,59.28,73.45,48.43,40.75,308.78,140.58,37.21,1.690081,15.68695,7.57053,0.0
narowal,1986,maize,19.53,26.98,32.35,36.48,48.18,35.81,21.85,24.0,44.28,27.6,22.46,46.06,1.690081,15.68695,7.57053,0.0
narowal,1986,wheat,18.24,14.59,11.96,14.07,38.43,52.25,44.8,54.73,1.28,53.59,3.99,56.14,1.690081,15.68695,7.57053,0.0
narowal,1986,rice,36.48,33.0,30.12,29.27,24.0,53.25,68.69,45.22,46.06,190.69,244.0,46.77,1.690081,15.68695,7.57053,0.0
narowal,1987,maize,21.23,28.21,29.02,35.95,47.06,27.37,39.51,25.53,35.07,6.05,98.95,30.11,1.690081,15.68695,7.57053,0.0
narowal,1987,wheat,19.96,12.88,13.57,16.7,31.3,44.76,46.29,45.95,20.4,32.35,19.37,50.88,1.690081,15.68695,7.57053,0.0
narowal,1987,rice,35.95,37.7,34.83,32.89,25.53,27.13,41.43,29.77,30.11,65.13,104.45,5.99,1.690081,15.68695,7.57053,0.0
narowal,1988,maize,20.78,30.01,36.32,37.77,41.52,22.55,12.06,21.58,37.91,23.66,1.09,36.62,1.690081,15.68695,7.57053,0.0
narowal,1988,wheat,20.01,15.13,14.31,16.83,19.17,18.26,41.36,34.21,0.0,4.2,12.13,23.47,1.690081,15.68695,7.57053,0.0
narowal,1988,rice,37.77,32.68,30.42,29.42,21.58,62.37,69.02,56.95,36.62,252.52,164.34,236.38,1.690081,15.68695,7.57053,0.0
narowal,1989,maize,20.32,26.37,33.78,36.39,42.48,25.39,13.95,24.11,33.83,10.6,13.83,29.94,1.690081,15.68695,7.57053,0.0
narowal,1989,wheat,18.83,15.18,11.45,14.51,37.24,45.98,52.12,43.06,2.21,45.77,31.65,11.45,1.690081,15.68695,7.57053,0.0
narowal,1989,rice,36.39,34.85,31.36,31.17,24.11,43.33,58.12,40.0,29.94,235.34,70.08,14.29,1.690081,15.68695,7.57053,0.0
narowal,1990,maize,18.9,25.75,34.45,38.01,48.43,39.71,25.2,22.13,119.81,32.36,11.85,31.88,1.690081,15.68695,7.57053,0.0
narowal,1990,wheat,20.11,14.75,14.75,15.37,26.37,40.69,47.17,54.62,10.52,33.64,11.31,77.47,1.690081,15.68695,7.57053,0.0
narowal,1990,rice,38.01,34.33,31.89,28.51,22.13,49.08,61.81,69.78,31.88,144.53,210.25,194.59,1.690081,15.68695,7.57053,0.0
narowal,1991,maize,22.63,26.54,33.97,36.5,25.9,28.79,16.03,21.04,1.74,42.6,1.01,33.63,1.690081,15.68695,7.57053,250.20242914979755
narowal,1991,wheat,19.57,14.33,12.94,16.56,36.82,40.8,40.14,32.55,1.37,14.47,0.64,9.51,1.690081,15.68695,7.57053,712.5506072874493
narowal,1991,rice,36.5,36.59,33.05,30.18,21.04,34.48,52.83,49.52,33.63,108.69,132.9,50.37,1.690081,15.68695,7.57053,368.0161943319838
narowal,1992,maize,19.22,25.91,31.77,36.88,47.96,38.76,27.18,18.18,63.46,7.77,40.43,22.37,1.690081,15.68695,7.57053,236.0323886639676
narowal,1992,wheat,19.4,15.82,13.38,14.19,23.87,39.27,54.91,53.6,1.04,16.92,61.89,52.33,1.690081,15.68695,7.57053,789.4736842105262
narowal,1992,rice,36.88,34.18,31.17,27.53,18.18,44.66,63.36,62.88,22.37,112.81,219.8,150.45,1.690081,15.68695,7.57053,400.80971659919027
narowal,1993,maize,19.34,27.65,35.26,36.38,42.49,32.41,17.25,27.26,55.77,19.07,16.45,58.16,1.690081,15.68695,7.57053,270.0404858299595
narowal,1993,wheat,18.49,15.4,12.36,17.77,40.12,43.96,46.58,36.19,18.95,5.28,13.64,34.52,1.690081,15.68695,7.57053,626.3157894736842
narowal,1993,rice,36.38,31.31,32.04,29.89,27.26,63.95,55.01,49.96,58.16,425.06,33.81,71.78,1.690081,15.68695,7.57053,419.8380566801619
narowal,1994,maize,23.44,26.73,33.61,37.51,32.02,24.74,24.21,23.68,12.87,22.32,58.1,46.4,1.690081,15.68695,7.57053,328.744939271255
narowal,1994,wheat,20.78,15.92,14.38,15.21,20.67,16.23,42.11,42.58,3.27,0.0,28.58,26.07,1.690081,15.68695,7.57053,711.336032388664
narowal,1994,rice,37.51,33.49,31.57,27.83,23.68,55.98,65.47,56.39,46.4,153.14,181.28,88.96,1.690081,15.68695,7.57053,473.2793522267206
narowal,1995,maize,19.11,25.27,33.85,37.19,48.38,39.7,20.63,23.51,34.95,25.58,3.75,40.75,1.690081,15.68695,7.57053,270.0404858299595
narowal,1995,wheat,20.5,14.8,12.08,14.99,32.7,37.71,48.52,51.91,0.18,27.57,49.21,122.02,1.690081,15.68695,7.57053,744.1295546558704
narowal,1995,rice,37.19,34.6,29.19,27.38,23.51,48.21,78.42,66.87,40.75,198.49,349.22,62.93,1.690081,15.68695,7.57053,545.3441295546559
narowal,1996,maize,21.29,28.07,33.07,34.82,48.57,28.29,18.45,38.37,40.85,9.67,10.71,242.51,1.690081,15.68695,7.57053,283.40080971659916
narowal,1996,wheat,18.86,14.75,12.99,16.06,32.63,39.37,40.21,49.68,7.89,3.76,38.66,69.56,1.690081,15.68695,7.57053,757.8947368421052
narowal,1996,rice,34.82,33.08,29.99,28.42,38.37,53.53,70.0,61.88,242.51,121.88,359.33,27.6,1.690081,15.68695,7.57053,415.38461538461536
narowal,1997,maize,21.27,26.19,31.51,35.72,33.75,34.92,23.57,30.22,26.44,36.7,22.86,64.53,1.690081,15.68695,7.57053,202.42914979757083
narowal,1997,wheat,18.36,14.49,12.79,15.51,31.04,25.44,34.82,38.28,2.57,1.0,30.11,13.79,1.690081,15.68695,7.57053,825.1012145748987
narowal,1997,rice,35.72,35.28,30.7,29.72,30.22,46.81,62.83,50.77,64.53,170.46,185.41,11.32,1.690081,15.68695,7.57053,431.57894736842104
narowal,1998,maize,20.39,29.63,34.93,36.49,33.75,22.3,17.17,24.76,7.57,14.82,4.68,23.52,1.690081,15.68695,7.57053,472.46963562753035
narowal,1998,wheat,18.72,13.42,12.73,16.06,42.33,50.1,37.26,39.16,23.1,2.85,1.07,17.33,1.690081,15.68695,7.57053,718.2186234817813
narowal,1998,rice,36.49,35.83,34.2,32.78,24.76,46.41,50.12,40.08,23.52,88.29,77.34,15.48,1.690081,15.68695,7.57053,451.0121457489878
narowal,1999,maize,23.03,30.89,35.22,36.27,25.2,10.08,16.52,27.01,9.24,0.53,6.44,55.72,1.690081,15.68695,7.57053,566.8016194331983
narowal,1999,wheat,21.18,16.36,12.88,17.29,17.83,19.19,51.39,43.34,0.0,0.0,43.93,1.42,1.690081,15.68695,7.57053,732.3886639676113
narowal,1999,rice,36.27,36.68,33.89,32.13,27.01,35.42,46.33,41.99,55.72,39.31,125.56,65.32,1.690081,15.68695,7.57053,436.0323886639676
narowal,2000,maize,20.77,31.09,36.63,36.11,28.75,12.96,19.46,30.85,3.18,1.18,21.34,48.14,1.690081,15.68695,7.57053,520.6477732793522
narowal,2000,wheat,21.07,16.48,13.9,13.9,21.87,16.89,41.18,47.22,7.76,0.0,52.84,23.18,1.690081,15.68695,7.57053,624.2914979757085
narowal,2000,rice,36.11,34.6,33.28,30.28,30.85,47.46,50.6,45.33,48.14,108.63,143.06,61.24,1.690081,15.68695,7.57053,419.02834008097165
narowal,2001,maize,22.87,28.37,35.35,35.0,21.65,27.81,23.46,40.79,19.6,16.11,37.41,98.89,1.690081,15.68695,7.57053,520.6477732793522
narowal,2001,wheat,20.56,15.99,12.83,17.48,24.3,26.67,32.96,23.17,3.71,4.79,2.46,5.96,1.690081,15.68695,7.57053,666.8016194331983
narowal,2001,rice,35.0,31.69,31.43,30.32,40.79,66.84,62.87,41.29,98.89,352.97,24.65,31.31,1.690081,15.68695,7.57053,463.5627530364372
narowal,2002,maize,23.51,30.51,36.57,37.33,29.34,17.66,13.03,23.29,14.62,12.0,9.19,38.55,1.690081,15.68695,7.57053,506.0728744939271
narowal,2002,wheat,20.82,15.98,14.23,16.28,21.21,30.58,34.39,32.17,2.99,6.12,2.59,13.65,1.690081,15.68695,7.57053,799.9999999999999
narowal,2002,rice,37.33,37.48,33.04,28.38,23.29,28.02,52.53,55.79,38.55,71.48,188.12,101.76,1.690081,15.68695,7.57053,521.4574898785424
narowal,2003,maize,20.28,28.59,33.46,37.63,48.45,31.91,14.66,24.44,35.36,8.78,8.82,64.28,1.690081,15.68695,7.57053,520.6477732793522
narowal,2003,wheat,20.54,15.99,13.29,15.88,32.34,36.23,36.56,52.39,1.69,7.2,14.58,127.11,1.690081,15.68695,7.57053,925.1012145748987
narowal,2003,rice,37.63,32.98,31.14,29.83,24.44,58.69,65.99,58.73,64.28,190.84,192.32,82.64,1.690081,15.68695,7.57053,623.076923076923
narowal,2004,maize,25.27,31.09,34.38,35.9,23.42,20.84,22.2,32.21,0.3,33.95,15.49,65.08,1.690081,15.68695,7.57053,607.2874493927125
narowal,2004,wheat,18.24,15.27,13.21,16.88,36.69,48.12,56.26,41.88,12.03,39.68,35.9,12.6,1.690081,15.68695,7.57053,1002.8340080971659
narowal,2004,rice,35.9,34.98,31.22,30.97,32.21,44.43,63.48,43.43,65.08,175.42,171.19,4.56,1.690081,15.68695,7.57053,559.1093117408907
narowal,2005,maize,21.09,26.21,32.32,37.45,57.74,34.82,24.08,23.16,77.32,16.14,6.11,80.31,1.690081,15.68695,7.57053,809.7165991902833
narowal,2005,wheat,20.85,16.06,12.14,14.03,29.08,37.0,50.76,63.16,1.06,21.38,55.88,56.2,1.690081,15.68695,7.57053,904.0485829959514
narowal,2005,rice,37.45,32.53,33.29,30.78,23.16,61.01,51.24,52.41,80.31,172.03,99.47,86.44,1.690081,15.68695,7.57053,621.8623481781376
narowal,2006,maize,21.43,29.33,36.45,35.14,42.44,20.51,20.99,31.97,43.68,1.67,22.35,96.47,1.690081,15.68695,7.57053,647.7732793522267
narowal,2006,wheat,19.5,14.61,12.7,20.76,25.28,20.95,46.05,33.05,1.96,0.0,23.1,9.38,1.690081,15.68695,7.57053,936.8421052631578
narowal,2006,rice,35.14,32.47,30.11,27.52,31.97,63.43,74.11,70.5,96.47,330.0,139.82,187.69,1.690081,15.68695,7.57053,623.076923076923
narowal,2007,maize,19.11,29.16,34.03,36.23,60.36,37.12,25.88,34.51,104.86,1.75,23.84,128.54,1.690081,15.68695,7.57053,809.7165991902833
narowal,2007,wheat,19.11,13.48,12.52,15.27,53.74,56.49,44.81,63.62,12.68,27.88,0.27,111.82,1.690081,15.68695,7.57053,825.1012145748987
narowal,2007,rice,36.23,33.86,31.56,29.97,34.51,53.92,66.15,55.7,128.54,142.87,213.59,39.03,1.690081,15.68695,7.57053,712.9554655870445
narowal,2008,maize,25.25,27.28,33.65,34.23,21.48,35.81,26.38,50.15,1.3,52.14,26.18,183.94,1.690081,15.68695,7.57053,1315.7894736842104
narowal,2008,wheat,20.39,13.78,11.57,14.68,28.62,38.84,42.65,41.18,10.89,2.93,36.01,9.51,1.690081,15.68695,7.57053,792.7125506072874
narowal,2008,rice,34.23,32.1,29.13,27.23,50.15,65.36,77.89,69.2,183.94,305.8,347.54,70.97,1.690081,15.68695,7.57053,603.6437246963562
narowal,2009,maize,22.15,27.63,34.39,36.57,39.58,32.6,20.01,19.7,34.49,20.23,16.95,13.52,1.690081,15.68695,7.57053,1417.004048582996
narowal,2009,wheat,19.67,15.89,14.34,16.81,39.78,47.63,52.77,46.83,1.13,15.18,37.33,33.62,1.690081,15.68695,7.57053,740.8906882591092
narowal,2009,rice,36.57,35.57,33.17,30.14,19.7,42.9,55.68,51.56,13.52,134.22,128.09,48.53,1.690081,15.68695,7.57053,643.31983805668
narowal,2010,maize,25.62,31.92,34.97,35.97,28.48,17.65,20.14,27.0,3.93,2.97,27.02,34.07,1.690081,15.68695,7.57053,1744.9392712550607
narowal,2010,wheat,19.37,15.41,14.06,16.82,32.67,28.26,28.37,42.0,11.52,0.24,6.96,23.11,1.690081,15.68695,7.57053,947.3684210526314
narowal,2010,rice,35.97,33.17,29.39,27.35,27.0,57.35,79.28,73.56,34.07,371.44,216.59,124.79,1.690081,15.68695,7.57053,707.6923076923076
narowal,2011,maize,22.31,27.06,35.75,34.95,38.28,33.09,20.74,41.45,8.17,34.2,15.49,119.55,1.690081,15.68695,7.57053,2105.2631578947367
